DURING,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ID-004,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.80000019073486,4.81042417485017,7.93983852611278,17.4589495581554,1.60854411125183,1.2121143469866,6.86518001556396,8.55460934479898,0.5901820063591,0.46318440245741,2.99970126152039,3.46664026812086,52.0795801483204,50.3460315063377,32.9174757392721,29.2523415146994,52.0795801483204,,,,,,,,,,
,8.80000019073486,4.95235589972633,7.98733656670539,16.4463510434217,1.60854411125183,1.22558565632829,6.86518001556396,9.75391949962681,0.5901820063591,0.374970732674171,2.99970126152039,3.75553408260701,52.5659508574604,50.9494619323436,32.8852357541881,28.665942909253,52.5659508574604,,,,,,,,,,
,8.80000019073486,5.05288130291109,8.30533338245914,17.7048000332282,1.60854411125183,1.34868470702182,6.86518001556396,5.20805799339452,0.5901820063591,0.688274039307743,2.99970126152039,2.24970397994578,52.6139387239286,50.6747214340582,43.3633355179453,32.6542951010107,52.6139387239286,,,,,,,,,,
,8.80000019073486,4.74520774875093,8.25158933623401,16.6399548996973,1.60854411125183,1.1927559414434,6.86518001556396,11.2728407090873,0.5901820063591,0.42036008434283,2.99970126152039,4.11797401331858,54.4559727790083,51.5050124384931,42.8959793791103,32.9646082676935,54.4559727790083,,,,,,,,,,
,8.80000019073486,5.21383359887488,8.56279803940089,17.3525363549739,1.60854411125183,1.57174064812253,6.86518001556396,4.1034077742334,0.5901820063591,0.554429235579462,2.99970126152039,2.35496731766014,55.8468790624369,51.5771443639703,44.1104139657706,37.423149466322,55.9932202661172,,,,,,,,,,
,8.80000019073486,5.45934529188013,8.58798536582568,17.2678061430617,1.60854411125183,1.63949752700592,6.86518001556396,6.54504546241568,0.5901820063591,0.563760437224826,2.99970126152039,2.59632321891159,57.1000704004244,52.4963048879021,50.5417903564652,40.2686848469588,58.7070000117299,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-012,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.39999961853027,4.62163827350285,7.14784886626951,15.3770385383257,1.96504974365234,1.14636113110128,5.36899042129517,5.23430982072255,0.508997023105621,0.265316972969956,3.5713415145874,4.08990962622251,63.1102595375282,36.8110579279075,40.6034518422804,52.9430221974658,55.7213034062524,,,,,,,,,,
,9.39999961853027,4.82041866423043,7.97512720615585,16.3933123853165,1.96504974365234,1.36679193036665,5.36899042129517,5.28215181787234,0.508997023105621,0.256642876164493,3.5713415145874,4.26445304098529,71.36707031938,26.5065970336373,28.6220714765662,48.6112003909985,61.3363785306037,,,,,,,,,,
,9.39999961853027,4.88417492770844,7.57308829626725,16.1574623190266,1.96504974365234,1.41097310225712,5.36899042129517,4.04322824050299,0.508997023105621,0.356226642708955,3.5713415145874,3.19938263267041,69.4029708788827,22.0672228370777,27.2325110182908,50.5897843558371,59.3116004356029,,,,,,,,,,
,9.39999961853027,5.08280326055711,7.57042258626418,15.631912875191,1.96504974365234,1.5111441815534,5.36899042129517,4.81093437062542,0.508997023105621,0.295104070087714,3.5713415145874,3.87766415456035,78.7295852661133,20.291602956095,24.0626522894829,41.270416755061,68.5643002356252,,,,,,,,,,
,9.39999961853027,6.09897899321862,8.45005660681042,16.8649823516944,1.96504974365234,1.38449685876561,5.36899042129517,6.04876725021589,0.508997023105621,0.238447852337278,3.5713415145874,4.88505356578528,92.5627735982226,14.4326498034698,18.0274060731558,24.9239463836966,85.0230027970667,,,,,,,,,,
,9.39999961853027,5.52908827908677,7.4171143572627,15.9016585432782,1.96504974365234,1.61150583570398,5.36899042129517,3.95807942134105,0.508997023105621,0.35065230799291,3.5713415145874,3.10618034849566,62.7823245229285,23.6740400245766,39.4009184120527,42.5434628312105,67.4565390730216,,,,,,,,,,
,9.39999961853027,5.34004956899137,7.70527862678434,16.1152461569533,1.96504974365234,1.57197545416947,5.36899042129517,4.1854444430975,0.508997023105621,0.390274481629713,3.5713415145874,3.26684953836194,49.8217013497638,33.1770498487684,45.15672247797,54.5914989634457,55.4085036122901,,,,,,,,,,
,9.39999961853027,4.83937375759034,8.22796294355236,16.364828290875,1.96504974365234,1.89063388615948,5.36899042129517,5.31017209327985,0.508997023105621,0.248856903570593,3.5713415145874,4.42397890242264,64.7541980229644,21.6946346783879,12.9924212405907,50.07719249918,59.8539758932711,,,,,,,,,,
,9.39999961853027,5.4463678019168,8.89256766998167,17.462954189252,1.96504974365234,2.30826153255318,5.36899042129517,6.71543403349288,0.508997023105621,0.209234196858259,3.5713415145874,6.04578843278604,83.2524684582726,8.46080643762351,15.2322234798286,34.7702269473318,75.1084400629593,,,,,,,,,,
,9.39999961853027,5.4463678019168,8.89256766998167,17.462954189252,1.96504974365234,2.30826153255318,5.36899042129517,6.71543403349288,0.508997023105621,0.209234196858259,3.5713415145874,6.04578843278604,83.2524684582726,8.46080643762351,15.2322234798286,34.7702269473318,75.1084400629593,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-013,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
