AFTER,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
,8.10000038146973,5.83963711504516,7.40026983024037,17.9645015749076,2.87967610359192,2.63796371525502,2.64629626274109,3.97569892172481,0.750228703022003,0.809619994307274,1.3329268693924,1.69331803821262,40.3396445589046,51.1628527651677,70.6528786078254,54.1711554244238,40.3396445589046,,,,0.128720477489546,0.377886652946472,0.411949783750217,0.326649114711894,0.306972626035635,0.245043311305174,9.69425487518311
,8.10000038146973,5.12230227141447,7.61282867566039,18.2782690333295,2.87967610359192,2.43062693574881,2.64629626274109,1.6186136375236,0.750228703022003,1.25596779759256,1.3329268693924,0.810345172799315,39.2505969424846,53.0071864454034,88.6980586403297,72.7219832747101,36.2679136932285,,,,0.207330955023907,0.377886652946472,0.63496573975821,0.267993502329573,0.272399197988112,0.338826482813809,9.69425487518311
,8.10000038146973,5.09994243217131,7.42467498701416,18.7152808660505,2.87967610359192,2.36950650238761,2.64629626274109,2.81845026477597,0.750228703022003,1.00582932118021,1.3329268693924,1.07610369236315,40.5438933617163,60.310172018413,80.8030002466994,76.4244040016165,32.9727586359746,,,,0.294830997702765,0.377886652946472,0.459674814842867,0.324874821700536,0.249488937241079,0.258972347740484,9.69425487518311
,8.10000038146973,5.68248475598285,7.97618829575237,18.6236325906496,2.87967610359192,2.8095284551514,2.64629626274109,2.09354028334132,0.750228703022003,1.05967773154478,1.3329268693924,0.998450768324272,43.1229129129282,59.3274318460312,73.0759542993357,72.3645331717238,37.0234210239051,,,,0.354778077227052,0.377886652946472,0.565813568898227,0.286866277029883,0.296983418363657,0.311085810721541,9.69425487518311
,8.10000038146973,5.32414544087895,8.33929227198404,17.6772970550617,2.87967610359192,3.01626635136922,2.64629626274109,3.10519190829978,0.750228703022003,0.984044244810645,1.3329268693924,1.39923013816268,45.7870920459143,62.4333809981549,73.3643478237663,65.1925596491736,44.3987306068503,,,,0.417746407885893,0.377886652946472,0.529222487747275,0.287082377124732,0.293001257217487,0.286894067780939,9.69425487518311
,8.10000038146973,5.20307337488559,8.12604298454715,17.1524181267396,2.87967610359192,3.20535117324265,2.64629626274109,1.75094352381295,0.750228703022003,1.17107989690031,1.3329268693924,0.918878189187242,50.8318497790454,58.4722159793023,83.4819169842451,65.7311369338608,44.2473315798792,,,,0.489359217639784,0.377886652946472,0.612296798829536,0.257692983451267,0.288659986485525,0.325718844566498,9.69425487518311
,8.10000038146973,4.96251644785916,9.69275352057349,16.6391802977814,2.87967610359192,4.60889024555484,2.64629626274109,1.46404209968129,0.750228703022003,1.46241021876496,1.3329268693924,0.708595525382474,34.7523261222616,74.7731519860244,94.2015050254275,83.8055047764422,26.1528961703887,,,,0.606115853507635,0.377886652946472,0.701698616642841,0.2662524697475,0.251266011138406,0.358894395099096,9.69425487518311
,8.10000038146973,4.99823108919778,9.04966422846842,17.1687792273595,2.87967610359192,3.97013433143258,2.64629626274109,2.15088993098035,0.750228703022003,1.36129949644812,1.3329268693924,0.959460447695793,21.4539061994789,88.5275188626181,84.052402610522,92.598581310025,17.3909634240161,,,,0.768669118647896,0.377886652946472,0.636674576277216,0.294801619065889,0.251349071867054,0.321293017900234,9.69425487518311
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-025,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.19999980926514,5.08384659717947,7.75790717384018,17.6825091247522,0.744006752967834,1.35760833227108,2.97377324104309,3.99954168302817,0.74093633890152,1.01549680236599,1.3496435880661,1.3336587641753,41.1012462051891,32.2570131607422,61.9335476184286,60.1785884539097,41.1012462051891,,,,0.0425372438607806,0.336273103952408,0.491243740105052,0.358048366767275,0.239180240777712,0.234755353008049,9.51571846008301
,9.19999980926514,5.05217250071144,7.36035822300957,17.1789120241813,0.744006752967834,1.1414594911026,2.97377324104309,4.2864042994434,0.74093633890152,0.940311840699003,1.3496435880661,1.59016341127598,41.4574067937006,33.9328340716869,82.3817406868836,67.9552714470293,40.8265638834521,,,,0.10388724540342,0.336273103952408,0.415099491810203,0.349058385244415,0.252888286435929,0.231085256931981,9.51571846008301
,9.19999980926514,4.83116798878144,7.30554678701177,16.9553052499281,0.744006752967834,1.06096957644078,2.97377324104309,4.3513757628017,0.74093633890152,0.674028938310106,1.3496435880661,1.79294325524602,64.0405988570226,40.4596656310103,72.3173810611415,48.765855376803,60.4788921618188,,,,0.137307159082991,0.336273103952408,0.294114057629815,0.338920309729724,0.287111551865707,0.180019257850515,9.51571846008301
,9.19999980926514,4.77758348581849,9.14679304639098,17.2064992728388,0.744006752967834,1.30082117446884,2.97377324104309,4.86216443675013,0.74093633890152,0.812278884231436,1.3496435880661,1.52179916031219,71.7150644797386,38.0709198563975,65.2517689687841,39.8151646449187,70.18339071809,,,,0.148127520202022,0.336273103952408,0.414712167384132,0.354210120697725,0.237080597634024,0.205667992125574,9.51571846008301
,9.19999980926514,5.06913254598477,7.20763330170371,18.2982780789386,0.744006752967834,1.3591443716497,2.97377324104309,4.02065630697732,0.74093633890152,0.671692925686244,1.3496435880661,1.59872741426539,78.9356924824414,31.0643092913966,50.7506038802867,24.0006100941497,85.99938830356,,,,0.150456485543277,0.336273103952408,0.266006587714074,0.382083211297961,0.255619895341074,0.168398698938905,9.51571846008301
,9.19999980926514,5.16313929450964,7.5998561039402,16.438326464231,0.744006752967834,0.783597480149785,2.97377324104309,7.25686508946768,0.74093633890152,0.565543786776571,1.3496435880661,2.80303897581404,79.1003471079583,30.7249307732986,56.2264181889392,21.9930111453798,87.9426911716611,,,,0.163731674155432,0.336273103952408,0.251088772679596,0.35287448628133,0.283722535769601,0.151402822696297,9.51571846008301
,9.19999980926514,4.58978580688792,7.67037277581995,19.0436134045602,0.744006752967834,0.961834772645153,2.97377324104309,6.0859854049377,0.74093633890152,1.18092209643091,1.3496435880661,1.56957485666736,66.5007040994324,40.5123015105646,68.2248561538073,20.4885960542116,66.8685955932217,,,,0.207357763513695,0.336273103952408,0.480004543288789,0.361098428797315,0.184487256682785,0.189535904561976,9.51571846008301
,9.19999980926514,4.87713766831399,8.83208961733462,17.1943844945701,0.744006752967834,1.10876656277266,2.97377324104309,3.59625611261121,0.74093633890152,0.928546978815777,1.3496435880661,1.34437896536063,63.4021441985794,46.5030592068429,94.0130421033747,54.4354680187924,39.301318235952,,,,0.265393990043081,0.336273103952408,0.353772320803712,0.320798435259112,0.237210470054987,0.196206655551625,9.51571846008301
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.6999998092651,5.00794573953563,7.45294632830813,16.7000007629394,0.129778102040291,0.16346802636228,2.27153635025024,1.62282416810693,1.06532335281372,1.85970386068432,0.938682079315186,0.670246640887876,36.508303484526,56.9868832366488,85.7350391672138,79.0119518251773,29.0375149301245,,,,0.194349520765457,0.440230697393417,0.835768464428633,0.290844174355551,0.218465483932075,0.372986212180372,11.1317291259766
,11.6999998092651,4.8655936161125,7.20815587720556,16.7000007629395,0.129778102040291,0.144929640370873,2.27153635025024,2.21531261117741,1.06532335281372,1.22089326030928,0.938682079315186,0.912346290101122,38.711745653862,67.0545924771367,56.5534770484452,74.359022039959,35.4222772236795,,,,0.343193283636491,0.440230697393417,0.571742225195709,0.324606906484295,0.252914023243578,0.300642599520272,11.1317291259766
,11.6999998092651,5.16367156510178,8.17686525340763,16.6978835928316,0.129778102040291,0.213438499451167,2.27153635025024,1.41149252047903,1.06532335281372,1.7291413553626,0.938682079315186,0.685494611432403,34.1502107283967,71.2070334942014,51.6985437207698,64.4174305002727,45.2039753861774,,,,0.464345888450698,0.440230697393417,0.925495601296439,0.242927582941808,0.250646554794894,0.401459977680833,11.1317291259766
,11.6999998092651,4.7127125199287,7.31303179884075,16.7000007629394,0.129778102040291,0.169580474256152,2.27153635025024,2.30058800323686,1.06532335281372,1.16300756411146,0.938682079315186,0.976913593807314,45.9463639170585,63.5145355602521,56.2678805097915,64.5652927604318,45.4086450922311,,,,0.598883341472091,0.440230697393417,0.538952800952146,0.313043603014676,0.253501947368585,0.290958417643576,11.1317291259766
,11.6999998092651,5.23927984143868,7.85969493121691,16.6979293938614,0.129778102040291,0.18155915555035,2.27153635025024,2.17788665477162,1.06532335281372,1.04230259013166,0.938682079315186,1.03972894898831,58.2042534940921,51.7957481165795,50.9105034017337,41.5716025690659,68.4283996455924,,,,0.674131116594609,0.440230697393417,0.509688207308258,0.30243439821965,0.292842053132171,0.2941694665353,11.1317291259766
,11.6999998092651,5.25548229373425,8.49788725911673,16.7000007629394,0.129778102040291,0.139915627065636,2.27153635025024,1.67302966509604,1.06532335281372,1.37734942478866,0.938682079315186,0.810816361186789,71.4491061724308,37.7361312953099,66.1214483303638,44.7470595990292,65.2063015606318,,,,0.759873994563625,0.440230697393417,0.731042995714327,0.257510192201079,0.274613678360822,0.36556558689214,11.1317291259766
,11.6999998092651,5.09470912257078,7.4274278375705,16.6966703183105,0.129778102040291,0.112644324194303,2.27153635025024,2.19703465364629,1.06532335281372,1.15921775382999,0.938682079315186,0.967601850753793,50.6902304151158,59.2997287260555,79.2451392587032,44.0834080456305,65.9165943342404,,,,0.868863100660046,0.440230697393417,0.519564687502151,0.328061762722188,0.26276496365789,0.29267150091441,11.1317291259766
,11.6999998092651,4.92572671898824,9.13377066462363,16.7000007629395,0.129778102040291,0.14499693180168,2.27153635025024,1.21640668804611,1.06532335281372,2.06332778938888,0.938682079315186,0.638261383702172,33.1748113207007,71.5826740528782,80.2821619455787,75.0240235290351,34.8726904930868,,,,1.03211209278447,0.440230697393417,1.08068221443962,0.220711303889171,0.254935168107532,0.43214354251862,11.1317291259766
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-031,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.80000019073486,4.7854204407404,7.0,18.4855369841376,0.684691727161407,0.781231406181857,6.63696002960205,1.60827011658959,0.337862342596054,3.38205034540585,2.95978546142578,0.396265686825688,28.1820048743748,52.6026137033229,64.5152682903419,69.0410191203728,27.4770670885774,,,,0.131971024992722,0.150671392679214,1.38719425609519,0.266657233077389,0.140120181209972,0.442470174409054,9.94063091278076
,9.80000019073486,4.82363998664092,7.00125726092993,16.4785460746875,0.684691727161407,0.818351340502082,6.63696002960205,5.72475635637747,0.337862342596054,2.55484973913727,2.95978546142578,1.60583884324025,22.6709588451432,55.1280270905026,85.4461806908829,94.9978425508877,13.2798232771639,,,,0.376486621772282,0.150671392679214,0.970966403310111,0.317233910276655,0.165104005672511,0.384028589132914,9.94063091278076
,9.80000019073486,4.70303856611966,7.0,19.4503877022484,0.684691727161407,0.99190707461891,6.63696002960205,8.53571298325195,0.337862342596054,2.74232746150508,2.95978546142578,1.73890076060686,24.6442358469347,67.2209690258877,78.312336829922,86.7309578616263,16.8138469983907,,,,0.537311743572933,0.150671392679214,1.03828181672433,0.340433101671828,0.150365359259684,0.354711584628913,9.94063091278076
,9.80000019073486,4.73498388557206,7.0611638844291,21.5624531820646,0.684691727161407,1.10529694231948,6.63696002960205,7.85595617201118,0.337862342596054,1.54076301220216,2.95978546142578,1.86270849938162,32.3638737003861,73.5273099631311,55.5801848787886,63.6945279346101,30.9769320894508,,,,0.658506731836348,0.150671392679214,0.710987776975869,0.347334429684779,0.197351661100299,0.313884471893444,9.94063091278076
,9.80000019073486,4.47727582693497,7.03649147434836,18.1269635337368,0.684691727161407,0.719916570571762,6.63696002960205,6.09354238517029,0.337862342596054,0.724049351223706,2.95978546142578,2.30341496179307,32.909400618274,71.845578098733,44.2793904582658,49.9421702906192,33.9597745456368,,,,0.729579870987281,0.150671392679214,0.343248168510452,0.351535909697262,0.291500148536365,0.20924883953686,9.94063091278076
,9.80000019073486,4.60557560423186,7.136799187061,16.4537339837806,0.684691727161407,1.1153892357571,6.63696002960205,10.6284009132199,0.337862342596054,0.570504809054535,2.95978546142578,2.83224353311928,41.5658799277501,65.5099724357756,26.8172592182585,31.4159543091212,48.4064569878377,,,,0.752777331333765,0.150671392679214,0.253290242082003,0.40410198374747,0.256392766678253,0.153133946217632,9.94063091278076
,9.80000019073486,4.70299996318102,7.04750921225338,16.8906771192745,0.684691727161407,1.11468090815173,6.63696002960205,12.5914573985883,0.337862342596054,0.67225399088573,2.95978546142578,3.36329561766398,38.7209267858339,70.2353499343104,21.0847214845154,22.174903330669,62.2604425380107,,,,0.780281890968399,0.150671392679214,0.287952792119613,0.41999494184681,0.237506366563023,0.166652665428452,9.94063091278076
,9.80000019073486,4.71705957969671,7.0,15.9210394343214,0.684691727161407,0.821522340590675,6.63696002960205,9.52281205858932,0.337862342596054,1.15014935070865,2.95978546142578,2.65719703901158,32.5656835748757,76.9905407097873,26.2448641506021,22.1594527638684,72.2880080901152,,,,0.824264141377429,0.150671392679214,0.410555398194873,0.416244343235416,0.204341915525488,0.218383294152524,9.94063091278076
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-032,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.8999996185303,5.11929453407716,9.1692132084247,17.2430747325668,0.322595775127411,0.645798054209171,2.56225728988647,7.55198298419183,1.0658266544342,0.51946052718104,0.938238918781281,5.12069562554372,41.990441141419,56.643131460224,41.5957347626631,41.0599661661535,42.7600962648252,,,,0.108049436451249,0.390280872583389,0.255990826160485,0.28806821100383,0.423833178883259,0.161465503508909,10.5313100814819
,10.8999996185303,4.94364380661407,8.24555170151846,20.648649110913,0.322595775127411,0.758375416736961,2.56225728988647,5.81150080241579,1.0658266544342,0.380080181217726,0.938238918781281,3.67353623502284,73.5328584666202,35.7738533590072,29.3251411274227,33.7919701883731,75.8579953111808,,,,0.114094946631184,0.390280872583389,0.216673075074469,0.272587251038749,0.467348669487484,0.154240920460758,10.5313100814819
,10.8999996185303,5.46105596712351,9.20443159369831,15.7243292967701,0.322595775127411,0.355146502170271,2.56225728988647,6.73089511164926,1.0658266544342,0.322744160949728,0.938238918781281,4.47193044377893,91.6508387775237,12.9015292246047,22.2339115671072,18.9502386211453,91.0497613655187,,,,0.114590406417847,0.390280872583389,0.22837771693789,0.220820492903211,0.515755898623267,0.156654122143735,10.5313100814819
,10.8999996185303,5.33055428204559,8.60457536499259,17.0823952576488,0.322595775127411,0.469710099621798,2.56225728988647,4.66708760839156,1.0658266544342,0.443002628842105,0.938238918781281,3.65329843426184,84.4515876040666,15.9610237951655,26.493158130142,31.7591433298975,78.2182022669573,,,,0.120474558736691,0.390280872583389,0.301698281729251,0.175694866266133,0.542024158727576,0.196406678688488,10.5313100814819
,10.8999996185303,5.57327045615762,10.167360085202,20.2953986309017,0.322595775127411,0.8080245680303,2.56225728988647,10.4812212396639,1.0658266544342,0.224812692220917,0.938238918781281,7.84994984207562,84.9908571375554,12.7261387586567,20.5582127959119,20.5618727101468,89.1220635932465,,,,0.126569310561091,0.390280872583389,0.138590181280103,0.199487095428846,0.603593685541436,0.103684735452017,10.5313100814819
,10.8999996185303,5.61718020390451,10.704805918237,20.6700766627696,0.322595775127411,0.657708062897125,2.56225728988647,10.4290769641383,1.0658266544342,0.156991635464312,0.938238918781281,8.85059667430053,67.0719194184017,24.2104406347402,15.5803353093665,24.6395011168115,85.2962112043604,,,,0.12660913169384,0.390280872583389,0.122113243160674,0.135392178843538,0.704184209083025,0.0986322685332143,10.5313100814819
,10.8999996185303,5.18929020093865,10.3903685478981,19.7897308840042,0.322595775127411,0.345451204508381,2.56225728988647,10.3137087105873,1.0658266544342,0.139175526953676,0.938238918781281,8.89181847822729,88.6469697701259,5.84094711402932,6.31628708543961,21.6744355401323,88.3253911448077,,,,0.12660913169384,0.390280872583389,0.11432397205982,0.125624877062467,0.716022564781339,0.0938916088412987,10.5313100814819
,10.8999996185303,5.3226745244793,9.64011913930407,19.027492160359,0.322595775127411,0.53676054554035,2.56225728988647,10.8646888054726,1.0658266544342,0.192177476731359,0.938238918781281,8.13107443478351,62.028439575295,35.3398773208413,13.0922162538072,24.0879618063277,85.6975982896131,,,,0.12660913169384,0.390280872583389,0.120698138113053,0.211796570658463,0.585111045342702,0.0928979834508778,10.5313100814819
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-033,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.69999980926514,5.21344039248912,7.66220659606911,15.7833471444011,1.22790575027466,0.891702623925906,4.75514888763428,2.82786232983924,0.467840164899826,0.604143543572509,2.13748216629028,1.91912904705948,34.0335836819577,69.2833589437091,56.1571397266692,48.932889760994,39.2076965024575,,,,0.000503751030886516,0.210298359394073,0.440659495225797,0.254588924754729,0.370158876131074,0.183591566129904,9.59350967407227
,9.69999980926514,5.21911404049249,7.91768793402001,16.699676352818,1.22790575027466,1.1774651010815,4.75514888763428,3.38820602306893,0.467840164899826,0.42731299212365,2.13748216629028,2.59804641252996,29.8712872531052,39.5240807095542,62.57288803943,89.1501512513482,20.631719595607,,,,0.00103396514896303,0.210298359394073,0.331484792473714,0.142161834637342,0.494887559201734,0.204388483559098,9.59350967407227
,9.69999980926514,4.91252636200966,8.64997450080164,15.9463769322046,1.22790575027466,1.42370120609232,4.75514888763428,4.25538044208671,0.467840164899826,0.574269997634447,2.13748216629028,2.063647337833,22.1670430848967,28.9690068120499,69.9479827910966,92.7006896698142,13.5398570933411,,,,0.00339647642136407,0.210298359394073,0.295034632731838,0.264417696659942,0.304459625879108,0.165715959900953,9.59350967407227
,9.69999980926514,4.81995735174638,8.62936278516032,16.2407605908019,1.22790575027466,0.901396730473052,4.75514888763428,4.92838392823057,0.467840164899826,0.326369102883664,2.13748216629028,3.12222846631457,36.7573502733469,27.6648816609292,50.2724391634357,77.3958904508898,31.3107138955378,,,,0.00398769974708557,0.210298359394073,0.220911169026057,0.257349343637837,0.493223688586596,0.162070073573715,9.59350967407227
,9.69999980926514,5.36385650882709,7.34523445185563,15.9583251259795,1.22790575027466,0.935084393080089,4.75514888763428,4.2308326618959,0.467840164899826,0.793507802103796,2.13748216629028,2.28333239382995,41.5273298409652,27.052550306742,42.8906881210534,72.6998896328448,36.4090089606521,,,,0.00449477019177241,0.210298359394073,0.366449213661766,0.306277358345286,0.360043363703086,0.207212316885451,9.59350967407227
,9.69999980926514,4.91214100187226,8.49291780233287,16.8249810646152,1.22790575027466,0.926449491407649,4.75514888763428,2.89058838582893,0.467840164899826,0.585851078902726,2.13748216629028,1.84587293911195,42.7077038576931,29.2793375211338,58.6148304500334,76.4274260476422,33.0628221176743,,,,0.00585728912681864,0.210298359394073,0.373119092516889,0.229853709641455,0.410782093969486,0.232324380526377,9.59350967407227
,9.69999980926514,4.91214100187226,8.49291780233287,16.8249810646152,1.22790575027466,0.926449491407649,4.75514888763428,2.89058838582893,0.467840164899826,0.585851078902726,2.13748216629028,1.84587293911195,42.7077038576931,29.2793375211338,58.6148304500334,76.4274260476422,33.0628221176743,,,,,,,,,,
,9.69999980926514,4.91214100187226,8.49291780233287,16.8249810646152,1.22790575027466,0.926449491407649,4.75514888763428,2.89058838582893,0.467840164899826,0.585851078902726,2.13748216629028,1.84587293911195,42.7077038576931,29.2793375211338,58.6148304500334,76.4274260476422,33.0628221176743,,,,,,,,,,
