DURING,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
ID-001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.1999998092651,4.77682116765898,9.72433335805128,19.1492552826735,0.532087624073029,0.390740173497094,7.72246170043945,7.74033335881888,0.375839412212372,0.155681478803477,7.03049325942993,6.96350236897356,59.1968929135703,15.39035241662,17.733255263848,49.1081478180924,60.450194177395,,,,,,,,,,
,10.1999998092651,4.77919384487996,9.83188860685256,18.7425541789314,0.532087624073029,0.626253720038543,7.72246170043945,7.69711843736719,0.375839412212372,0.192618313108319,7.03049325942993,6.89536112379763,53.8986467906847,20.0902424659791,26.4084507567817,65.9698725008618,43.9464087971578,,,,,,,,,,
,10.1999998092651,5.26737339157563,10.200342479232,20.2668199123966,0.532087624073029,1.18334596390026,7.72246170043945,9.90597369445604,0.375839412212372,0.153261768934982,7.03049325942993,9.3467139089108,60.3625396319798,8.74161690555387,13.7140637342285,59.6374649629964,50.1129357102629,,,,,,,,,,
,10.1999998092651,4.97622111418739,9.91114734405241,19.5149211979712,0.532087624073029,0.597074586426094,7.72246170043945,9.77651644761836,0.375839412212372,0.119822743365063,7.03049325942993,9.10472479158115,78.5739762579376,11.0366192180632,13.5359644611028,41.4260258315197,68.4049506706608,,,,,,,,,,
,10.1999998092651,5.34454050227236,9.7829570366646,19.0465286340005,0.532087624073029,0.729160631239415,7.72246170043945,7.65874711101703,0.375839412212372,0.199855062147063,7.03049325942993,6.86391287925228,79.6545727312072,23.1764889078692,39.0331076377679,34.9620961370547,72.6963910441753,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-017,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.5,4.96329657718467,9.05334350229664,17.2024052101361,1.0097827911377,1.02584106194915,17.7823925018311,13.4990909287377,0.0784066915512085,0.0937215881681782,15.92493724823,11.1945909689698,55.1395448780523,45.5645868619798,18.0422423280039,35.8401469226015,54.355865435237,,,,,,,,,,
,9.5,5.12262638065166,8.69882610588255,17.7469163069207,1.0097827911377,1.15059202468337,17.7823925018311,15.3715191284431,0.0784066915512085,0.0783617783457203,15.92493724823,13.2339020553688,75.8225075357778,22.4706456782161,2.78295342226838,33.9926481661589,72.5547374842056,,,,,,,,,,
,9.5,5.23175846744851,9.46471168401354,17.7369790827092,1.0097827911377,1.3320472165803,17.7823925018311,15.5371762562105,0.0784066915512085,0.0813518011139255,15.92493724823,13.1887625084984,94.238787247171,13.2597511559485,13.556066473901,20.7229167366949,88.7828125884567,,,,,,,,,,
,9.5,4.91264208175206,8.57217814634548,16.6986950163126,1.0097827911377,1.08946091322177,17.7823925018311,14.7286762804549,0.0784066915512085,0.0910299500451683,15.92493724823,12.2270225121161,90.628279610966,18.6450390302924,17.3545924652828,17.825469407377,91.0873230862197,,,,,,,,,,
,9.5,5.20904400660861,9.06180288247252,17.8092996945206,1.0097827911377,1.51740602468532,17.7823925018311,13.642726436865,0.0784066915512085,0.094879686756769,15.92493724823,11.6299977154376,74.5981570191026,5.51118588718056,4.75839388773972,38.5937236481458,70.8173047851662,,,,,,,,,,
,9.5,4.80702270049523,9.2113776552735,17.9781231770288,1.0097827911377,1.75875908282143,17.7823925018311,13.4258010200473,0.0784066915512085,0.0898364962820364,15.92493724823,11.6801430111999,65.6142093466785,22.8624168547471,16.2168009586427,53.028847661938,56.4724972445149,,,,,,,,,,
,9.5,5.0887347434648,8.89274439474393,17.0424131740248,1.0097827911377,1.74807670548127,17.7823925018311,11.7295307681108,0.0784066915512085,0.163413263072777,15.92493724823,9.42060146119825,65.6617840218007,40.7819740442601,13.133673275782,44.9935344591785,62.0987936246817,,,,,,,,,,
,9.5,4.70576008199301,9.45797418869251,16.7236407648227,1.0097827911377,1.79308585398151,17.7823925018311,11.2650434626857,0.0784066915512085,0.189106737499555,15.92493724823,7.71941170105812,43.4644748423602,66.4463484083781,40.6056579245845,28.7760285394395,65.3283994862039,,,,,,,,,,
,9.5,4.82245658869912,10.3133006208272,15.8290626564666,1.0097827911377,3.05725202559275,17.7823925018311,6.8897101745498,0.0784066915512085,0.398602326732021,15.92493724823,4.70421470327114,39.3199096170652,65.0461818351623,63.4595342801698,53.6697366873934,51.3386556189926,,,,,,,,,,
,9.5,4.62348150375385,10.4985362433466,18.3862045251533,1.0097827911377,3.42906302845324,17.7823925018311,9.75912162351914,0.0784066915512085,0.166060947694376,15.92493724823,7.98981300852542,67.0624626331667,19.3669245950338,15.4399165380476,51.7143390551089,57.2402519680644,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-018,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.30000019073486,5.48350400607887,8.75545059581293,16.478151319706,0.832187235355377,0.990193929029303,5.82497215270996,3.79605788995494,0.281396895647049,0.620965705175384,3.5536994934082,2.71970435017697,47.2811413904321,35.9606610676641,52.4619176339114,52.7955143804729,46.5938454989596,,,,0.00614391209126153,0.171674638986588,0.423868670344603,0.186723350965096,0.477299832743884,0.246408121279285,9.41414546966553
,9.30000019073486,5.1342022577152,9.12878059594849,16.7000007629394,0.832187235355377,1.05951808246095,5.82497215270996,1.1856554437845,0.281396895647049,1.4710376727484,3.5536994934082,0.788561489137804,21.3892014392333,37.2291751186115,94.2270627526282,93.1441446171512,14.0551714103395,,,,0.105911323833753,0.171674638986588,1.01006931783682,0.151132649385578,0.322976084094194,0.460615100037541,9.41414546966553
,9.30000019073486,5.1016784873158,9.08383967858867,16.6865841888752,0.832187235355377,1.20195685426633,5.82497215270996,3.37604466630579,0.281396895647049,0.630706656287364,3.5536994934082,2.80314534053186,36.5840241281517,29.0240316724674,55.3201405095742,69.5616710332789,32.4610906063754,,,,0.196341360003491,0.171674638986588,0.448145560122737,0.139685893696943,0.531529089343943,0.267265577154437,9.41414546966553
,9.30000019073486,5.41745722843439,9.535263010905,16.7000007629394,0.832187235355377,1.53017093791831,5.82497215270996,1.81229016647531,0.281396895647049,0.999647695767265,3.5536994934082,1.24879275829763,37.4736671246484,34.8359754458346,42.3486640389425,48.4922319137021,36.3588825185227,,,,0.230129358340803,0.171674638986588,0.638757474578332,0.189286317668967,0.383095589788421,0.352283597172851,9.41414546966553
,9.30000019073486,5.11960979012355,9.04175237313063,16.7001068307243,0.832187235355377,1.32915679813069,5.82497215270996,2.59655169570455,0.281396895647049,0.959943706633481,3.5536994934082,1.87871961462481,30.8766009987451,49.7443884088706,54.4696640152396,43.7700586628915,31.0705061644184,,,,0.300218211678799,0.171674638986588,0.626738844036887,0.179892474799001,0.409285076466841,0.33499778648295,9.41414546966553
,9.30000019073486,5.27783297031762,8.79739393341764,16.7004718870842,0.832187235355377,1.25319415271534,5.82497215270996,2.94189885561542,0.281396895647049,0.879895623083704,3.5536994934082,2.12024865365038,48.7046775332776,46.3979133313364,56.3040890980451,49.4450594742484,49.2854328818699,,,,0.367385591485031,0.171674638986588,0.600334408913749,0.183710333965263,0.423271444458798,0.320152558275945,9.41414546966553
,9.30000019073486,4.90978454288306,9.26627812397941,16.7000007629394,0.832187235355377,1.33385951809004,5.82497215270996,2.08505322025756,0.281396895647049,0.952583390065403,3.5536994934082,1.57109793132421,55.2959770017406,37.3497755665334,65.9023066552783,60.7835617200096,48.9259727605763,,,,0.430660700984238,0.171674638986588,0.683832207203615,0.151379636789757,0.422090801919171,0.361508410407167,9.41414546966553
,9.30000019073486,5.25396345633482,9.52606758586495,16.7000007629395,0.832187235355377,1.51198232745218,5.82497215270996,2.65860675008083,0.281396895647049,0.84190032590865,3.5536994934082,1.90133815773994,68.6766829387259,28.039979958416,56.0077837168128,50.9293089283689,59.0137981921142,,,,0.468975571807083,0.171674638986588,0.607762915781992,0.165900448208296,0.430258922328919,0.328962815757201,9.41414546966553
,9.30000019073486,5.40731239145065,9.59472567626515,16.6994899653041,0.832187235355377,1.57246605238839,5.82497215270996,1.06571120228215,0.281396895647049,1.45547240645099,3.5536994934082,0.726037652127397,35.1420247208603,48.258566028928,95.3028778964867,84.5289525491181,25.3563370545999,,,,0.577394334196812,0.171674638986588,0.988566132225276,0.149144136381394,0.322998092083783,0.455574992489792,9.41414546966553
,9.30000019073486,5.23374997952872,9.75358871172689,16.7000007629395,0.832187235355377,2.01733919707052,5.82497215270996,1.32921752335552,0.281396895647049,1.28469993198144,3.5536994934082,0.887154265060624,28.9226015393215,35.70118682202,78.6173912518487,87.7513933808005,22.222494543661,,,,0.725116424973196,0.171674638986588,0.921950705261406,0.148749476185221,0.346550130251473,0.436688567214208,9.41414546966553
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.69999980926514,4.3798130452954,8.90382293573683,17.8606218354055,1.65662062168121,1.66739594620311,7.62651348114014,8.11629828889806,0.191091477870941,0.18567395898709,5.23309564590454,5.7128417941642,50.249617269606,26.0241490702916,31.1282383170054,48.1202202747982,50.249617269606,,,,0.0,0.131121516227722,0.127668700456384,0.23207668665231,0.546500909444989,0.0987415794867278,9.02555179595947
,8.69999980926514,4.48967821551797,8.93687912158312,17.3909957836446,1.65662062168121,1.6413287867085,7.62651348114014,8.23858279684302,0.191091477870941,0.209267155994461,5.23309564590454,5.34350900166497,57.0785533780649,32.9923196139128,30.4907905628367,40.7369314632849,57.0785533780649,,,,0.0,0.131121516227722,0.13167843918346,0.273487733721902,0.499053791191981,0.100640193109647,9.02555179595947
,8.69999980926514,4.76578710540616,8.89686761449188,17.2399299525894,1.65662062168121,1.51063321783837,7.62651348114014,8.39025316635193,0.191091477870941,0.211430852731008,5.23309564590454,4.97346104190634,68.4644005947618,39.8243943403822,23.6656230736649,28.116491359082,70.2276689188471,,,,0.0,0.131121516227722,0.122889785511934,0.321488285127711,0.466568175665691,0.0963809304536501,9.02555179595947
,8.69999980926514,4.79839157600895,8.74365776262104,17.5177203254811,1.65662062168121,1.37770158642179,7.62651348114014,7.47193773851082,0.191091477870941,0.24479120076577,5.23309564590454,4.44841961195496,63.2984589193095,46.6481102394974,31.8872160916857,24.7429929852074,73.0200755154147,,,,0.0,0.131121516227722,0.141225557161275,0.318884599513097,0.457639985955082,0.109116111135012,9.02555179595947
,8.69999980926514,4.71720800299963,8.64298852980868,16.9523264819181,1.65662062168121,1.32318586608247,7.62651348114014,7.00253719617854,0.191091477870941,0.293350435504889,5.23309564590454,4.00751819888522,70.9583270667611,39.0416750211419,28.7116848411535,25.6442511439879,79.2444416121844,,,,0.0,0.131121516227722,0.148011261214525,0.330668504529356,0.420187247503921,0.110187785270253,9.02555179595947
,8.69999980926514,4.83923128218672,8.51388365810109,16.3850873673705,1.65662062168121,1.26249266467714,7.62651348114014,6.34642457261998,0.191091477870941,0.350423673496191,5.23309564590454,3.26412780585369,51.3197804551989,58.6802220002909,57.606350674999,28.4372238348148,78.9788283033628,,,,0.0,0.131121516227722,0.171524288364874,0.365408075552576,0.374356157789981,0.125672979800456,9.02555179595947
,8.69999980926514,4.60865533716953,8.03845130918172,16.9093883389848,1.65662062168121,1.10579135543841,7.62651348114014,5.50752441066591,0.191091477870941,0.484624769803416,5.23309564590454,2.33156459167728,27.9549868348361,82.0450156758565,76.9979624246035,33.6902205424468,71.6339637379603,,,,1.14182230602932e-06,0.131121516227722,0.200967921909703,0.401054600128786,0.296712530667266,0.13760054133712,9.02555179595947
