BEFORE,IAPF (Hz.),Theta peak frequency (Hz.),Alpha peak frequency (Hz.),Beta peak frequency (Hz.),Baseline Alpha Gravity (Alpha1 / Alpha2 Power),Alpha Gravity (Alpha1 / Alpha2 Power),Baseline Fatigue score (Alpha /Theta /Beta Power),Fatigue score (Alpha /Theta /Beta Power),Baseline Concentration index (Beta/ Alpha Power),Concentration Index (Beta/ Alpha Power),Baseline Relaxation index (Alpha /Beta Power),Relaxation index  (Alpha /Beta Power),Chill %,Stress %,Focus %,Anger %,Self-control %,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
,9.39999961853027,5.02014868153466,8.67351636376261,17.8924249160991,2.5242395401001,1.46410306984789,3.06921815872192,2.33417970710818,0.88957953453064,1.19993724338856,2.14220714569092,1.06650479412108,31.2755270253599,71.7273505778094,46.8857621086968,72.8263410306444,29.6760123072107,,,,,,,,,,
,9.39999961853027,5.32133336343347,9.34166494195314,18.635043796016,2.5242395401001,1.80715222217518,3.06921815872192,2.36369211963833,0.88957953453064,1.02741435926972,2.14220714569092,1.19753285462005,34.3954366529831,69.0908085729939,44.7191390027904,66.4477431364734,37.1718756743152,,,,,,,,,,
,9.39999961853027,4.85177556591417,8.70778725144856,18.0443634426175,2.5242395401001,1.48268271455612,3.06921815872192,2.8808499417323,0.88957953453064,1.1916339026349,2.14220714569092,1.33738038047973,36.9993757698404,71.7766832003442,58.1946127298889,76.4459207301563,33.2832486681403,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-018,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.30000019073486,4.90803768743087,7.62335116120098,16.9583724714983,0.911904215812683,0.765727090600413,3.38518667221069,4.36797844009687,0.430955588817596,0.598958136531707,2.32042479515076,1.9819058955358,44.7214038314559,65.0591613543441,50.4410629057782,29.8118773566015,47.6281046808456,,,,0.0535970463683246,0.295404672622681,0.263996000504415,0.371151846811634,0.303457371898389,0.170991992185604,9.43244361877441
,9.30000019073486,5.21574006388645,7.12034193490826,18.7044147461689,0.911904215812683,1.07252555844072,3.38518667221069,4.49598185550806,0.430955588817596,0.744686271073959,2.32042479515076,1.48656687868323,30.5643410087922,79.4356603753676,60.6096958354651,26.5609556967362,50.7872107889344,,,,0.0625615630016993,0.295404672622681,0.262956898692903,0.44763902930384,0.235767391195067,0.172828290422723,9.43244361877441
,9.30000019073486,4.9053902541118,8.0944240147454,18.8875412362458,0.911904215812683,1.02556571465869,3.38518667221069,2.4744955380539,0.430955588817596,0.877291717380917,2.32042479515076,1.24448603740735,30.3275283568916,77.0451648791717,69.25530245395,34.3199320359482,57.7978673217687,,,,0.0726145825078409,0.295404672622681,0.482512932495745,0.274280152686143,0.31589863102772,0.275152463008103,9.43244361877441
,9.30000019073486,5.74328839224942,8.63796703040389,16.6488871855813,0.911904215812683,1.1969918610665,3.38518667221069,3.12643456058187,0.430955588817596,0.78499048772366,2.32042479515076,1.37740089149449,38.6895853842696,69.3986597653662,85.4354995023615,52.0408828411236,54.6669951514746,,,,0.107226388329224,0.295404672622681,0.36776404599694,0.336553322930892,0.282504050000973,0.219739369480049,9.43244361877441
,9.30000019073486,5.33170911764916,8.76754249275372,16.5626489819106,0.911904215812683,0.990162213650903,3.38518667221069,3.16656891833454,0.430955588817596,0.795412741222586,2.32042479515076,1.43804718110206,42.2939832575134,67.6903938288722,58.0668571809619,37.3615820481133,71.7263544694429,,,,0.120930659906388,0.295404672622681,0.363490018380946,0.339551651941021,0.292490404587007,0.221788058285082,9.43244361877441
,9.30000019073486,5.03314481643848,7.82236306291709,17.0482962410343,0.911904215812683,0.942624124342605,3.38518667221069,2.00516583332789,0.430955588817596,1.13394675076081,2.32042479515076,0.971098471574785,29.8756058254696,80.0965055550548,88.1414162475118,56.7029807607384,52.6449188874296,,,,0.185397736190452,0.295404672622681,0.551746686011992,0.286675850285773,0.276376013764104,0.301724840245212,9.43244361877441
,9.30000019073486,5.2799954618208,8.0164195474636,16.5842835420382,0.911904215812683,1.00670837927354,3.38518667221069,3.82138807616237,0.430955588817596,0.578908729472747,2.32042479515076,1.91975267589693,56.841895464798,53.1581070860482,39.0455124747608,36.743312972885,73.2566897164892,,,,0.218878508903284,0.295404672622681,0.2955382292129,0.328948257325594,0.344973975921487,0.194121316803168,9.43244361877441
,9.30000019073486,5.65850429407187,8.47212802445901,16.9715411673115,0.911904215812683,0.802518091500557,3.38518667221069,3.84247259596267,0.430955588817596,0.859644831232643,2.32042479515076,1.62719708585408,57.946985101342,51.9273566759757,31.7947861167753,29.9906879509316,80.0063964852934,,,,0.242739067372247,0.295404672622681,0.39141744647275,0.348720077193796,0.282921385205757,0.233515885819946,9.43244361877441
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.89999961853027,4.84490824602648,7.85276534036653,19.4736649333063,1.15851283073425,1.36565229249379,5.29972219467163,4.07489206609978,0.493178874254227,0.703373338197797,2.02766180038452,1.52670861750318,25.0556890214875,50.8784199939756,54.8541502223243,24.0236710495854,25.0556890214875,,,,0.00211278330042519,0.188689142465591,0.284023202924719,0.406900069968033,0.262583618664389,0.184090724831142,8.96676921844482
,8.89999961853027,5.1459888419919,8.43961317241991,19.7447138815052,1.15851283073425,1.88335548774044,5.29972219467163,2.876740787701,0.493178874254227,0.669656808432968,2.02766180038452,1.56282836638401,25.3395271476619,50.3743990320206,64.8421483938604,31.7936081312183,25.3395271476619,,,,0.0177128883066419,0.188689142465591,0.385796868606822,0.269484592198125,0.360191136809508,0.238460176611011,8.96676921844482
,8.89999961853027,5.41290003934942,9.28258968130142,20.0756192156419,1.15851283073425,1.93991538466922,5.29972219467163,2.26530110902371,0.493178874254227,0.792844578033677,2.02766180038452,1.31728341692367,27.6483917140302,44.0216441008474,66.858260299084,43.0291044647113,27.6483917140302,,,,0.0219290796327141,0.188689142465591,0.468763720708094,0.246648258492622,0.367434038711603,0.28310054771126,8.96676921844482
,8.89999961853027,4.99081686709571,8.77170114679968,19.5039944196276,1.15851283073425,2.29298232857708,5.29972219467163,2.6546692721888,0.493178874254227,0.811970213927602,2.02766180038452,1.31092928235441,28.4212061571589,50.6758328506199,81.7494778473094,45.1746574757573,28.4212061571589,,,,0.0426661207658637,0.188689142465591,0.404771301013156,0.304623825807355,0.312296198355115,0.246265054829954,8.96676921844482
,8.89999961853027,4.80453528460423,7.58396822696324,18.6601724489321,1.15851283073425,1.22771494467056,5.29972219467163,2.73046872692006,0.493178874254227,1.04472423446709,2.02766180038452,1.06768097204358,29.6030266702422,66.5587929906637,89.6134139404811,43.9051109721423,29.7250144711053,,,,0.0878062655907682,0.188689142465591,0.442525444287369,0.352891951090788,0.243833368062006,0.251284393427444,8.96676921844482
,8.89999961853027,4.84124714318542,7.78880781189749,16.1266817070752,1.15851283073425,1.56819791796554,5.29972219467163,5.91345699805636,0.493178874254227,0.582911629208062,2.02766180038452,1.9754896213045,23.9654397345507,85.8642527365683,53.0976365517132,35.0028822512045,38.1148819893242,,,,0.119144537747683,0.188689142465591,0.215859648079996,0.441592100128416,0.252947216197914,0.145328475763793,8.96676921844482
,8.89999961853027,4.64475882591912,7.79012163902384,18.4981322910474,1.15851283073425,1.31770199088388,5.29972219467163,5.68635521006463,0.493178874254227,0.535848063777735,2.02766180038452,2.01387140812835,22.2206822752704,87.7793193387113,19.6095228599709,22.640569690765,60.8692796497439,,,,0.120126962661743,0.188689142465591,0.191074913565999,0.436306718413534,0.252375969343237,0.130214409198409,8.96676921844482
,8.89999961853027,5.27531375190044,8.23466055924443,17.6131361468056,1.15851283073425,1.28808415911843,5.29972219467163,4.97108053095405,0.493178874254227,0.525007569896831,2.02766180038452,2.07262243353939,29.9030087112083,79.9531330906045,23.7009143598441,28.5971629670459,66.2964501964211,,,,0.120126962661743,0.188689142465591,0.229992883009425,0.394127590087265,0.305107180041842,0.15758144498199,8.96676921844482
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.5,4.82131881717863,7.16786016074453,20.5619525711408,0.151862964034081,0.252744402777118,3.60046529769897,3.34076906582219,0.771286487579346,1.15852262157394,1.2965350151062,0.994421615076103,26.9029044519712,83.0946668910766,81.0209247407559,43.1639011971567,57.2810705102379,,,,0.115200625871665,0.277741879224777,0.338960298977431,0.439499578824539,0.189023273745507,0.207546043034267,10.0222368240356
,11.5,4.92205880448834,7.39724917632963,20.0990011396811,0.151862964034081,0.177831217703441,3.60046529769897,4.35241056694159,0.771286487579346,0.931481642225488,1.2965350151062,1.29146958794151,23.4630461685032,86.4335545420159,81.3995033927136,38.8438124210324,66.1365507746588,,,,0.161642912465621,0.277741879224777,0.299993303758881,0.447730409310757,0.205078232018953,0.181846843394418,10.0222368240356
,11.5,4.69164935379392,7.08114958116717,17.2911292688625,0.151862964034081,0.1592227496782,3.60046529769897,7.71164251111812,0.771286487579346,0.594705232148027,1.2965350151062,1.90592567070818,21.8937943274799,88.1061737470885,68.4845213689174,20.5374165756364,85.0052312286913,,,,0.203170571277471,0.277741879224777,0.151644221466958,0.513033859006609,0.178024798151892,0.101794595200447,10.0222368240356
,11.5,4.6834954275983,7.06907778038281,19.4574018823911,0.151862964034081,0.160476557180737,3.60046529769897,4.76791389515429,0.771286487579346,1.04620219807838,1.2965350151062,1.21226698649388,15.945516284721,94.0544847839015,54.2098007313232,15.2912910956004,69.9715935597422,,,,0.243882248461674,0.277741879224777,0.264636648246085,0.486563045942777,0.170271009350989,0.163702614463323,10.0222368240356
,11.5,4.46954382047093,7.37248716528083,18.1998070352248,0.151862964034081,0.198262094188555,3.60046529769897,4.13536678300979,0.771286487579346,0.868130766257188,1.2965350151062,1.24157274128361,17.2491954778488,92.7508059767135,80.3898901879819,39.3999867559693,48.4549973028644,,,,0.276208982715434,0.277741879224777,0.280121698184178,0.428847206335885,0.196812908428806,0.169834247397674,10.0222368240356
,11.5,5.09691578172873,7.04129568337748,19.1189967636875,0.151862964034081,0.143844264197539,3.60046529769897,4.28094795894765,0.771286487579346,1.20452657410997,1.2965350151062,1.14748480950326,25.841427965566,83.6214999029701,84.4969667631569,36.7804042544024,51.5681701007234,,,,0.309419724034764,0.277741879224777,0.494682145232126,0.40848862368802,0.187956267690255,0.236597341973903,10.0222368240356
,11.5,4.71530500429717,7.0036789409297,19.7900181368872,0.151862964034081,0.113567396220988,3.60046529769897,4.64981541799977,0.771286487579346,1.04700661191047,1.2965350151062,1.32398967532629,29.7892169733981,80.1120045424596,66.5514529484011,54.9718209179894,48.8368089916351,,,,0.435953851634522,0.277741879224777,0.337828621611973,0.440860843093674,0.185922852506188,0.189827205583087,10.0222368240356
,11.5,4.53579666879896,7.0513124277134,18.8138411651769,0.151862964034081,0.127767152749141,3.60046529769897,5.0086672645149,0.771286487579346,0.803072534843063,1.2965350151062,1.41976380398645,29.0316249017492,80.9683801180224,27.4384650038363,14.737713551417,84.6648111906713,,,,0.468436580046224,0.277741879224777,0.244056724209531,0.466000058476603,0.191433625246202,0.153821350352837,10.0222368240356
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID-024,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.69999980926514,4.54452242891975,7.20455864001251,16.0829896676093,5.10843658447266,4.2249644333563,1.52551901340485,3.65160890699072,1.22651028633118,0.69040925548141,0.815321326255798,1.46649278029195,49.4431439597901,60.5568592746154,25.9609856026939,24.1626371756934,69.3795938304212,,,,0.08017554479262,0.655514597892761,0.279747389118667,0.357782431701126,0.24334238573256,0.167096605455691,9.6635684967041
,7.69999980926514,4.5937448282512,7.28668767222038,16.02551022854,5.10843658447266,2.69760799407959,1.52551901340485,3.79816126823425,1.22651028633118,0.669463276863098,0.815321326255798,1.49373400211334,47.709846496582,62.2901496887207,24.8993473052979,21.9847984313965,81.9195022583008,,,,0.0803315266966819,0.655514597892761,0.263285279273987,0.415910452604294,0.269593894481659,0.18048320710659,9.6635684967041
